1	0.050000	0.400000	0.000000	0.050000	0.000000	0.000000	1962	0.17	1500
2	0.050000	0.400000	0.000000	0.100000	0.000000	0.000000	1987	0.15	1800
3	0.050000	0.400000	0.000000	0.150000	0.000000	0.000000	2032	0.15	2300
4	0.050000	0.400000	0.000000	0.200000	0.000000	0.000000	2105	0.19	2300
5	0.050000	0.400000	0.000000	0.250000	0.000000	0.000000	1394	0.35	1800
6	0.050000	0.400000	0.000000	0.300000	0.000000	0.000000	1311	0.23	1800
7	0.050000	0.400000	0.000000	0.350000	0.000000	0.000000	992	0.13	2300
8	0.050000	0.400000	0.000000	0.400000	0.000000	0.000000	1026	0.09	1800
9	0.050000	0.400000	0.000000	0.450000	0.000000	0.000000	1080	0.06	2300
10	0.050000	0.400000	0.000000	0.500000	0.000000	0.000000	1033	0.06	1500
11	0.050000	0.400000	0.000000	0.550000	0.000000	0.000000	1248	0.13	1500
12	0.150000	0.400000	0.000000	0.050000	0.000000	0.000000	1993	0.14	2100
13	0.150000	0.400000	0.000000	0.100000	0.000000	0.000000	1939	0.13	2100
14	0.150000	0.400000	0.000000	0.150000	0.000000	0.000000	1906	0.12	2300
15	0.150000	0.400000	0.000000	0.200000	0.000000	0.000000	1902	0.14	2300
16	0.150000	0.400000	0.000000	0.250000	0.000000	0.000000	1246	0.16	1800
17	0.150000	0.400000	0.000000	0.300000	0.000000	0.000000	1207	0.13	1800
18	0.150000	0.400000	0.000000	0.350000	0.000000	0.000000	1162	0.10	2100
19	0.150000	0.400000	0.000000	0.400000	0.000000	0.000000	959	0.09	1000
20	0.150000	0.400000	0.000000	0.450000	0.000000	0.000000	909	0.06	1000
21	0.150000	0.400000	0.000000	0.500000	0.000000	0.000000	995	0.04	1000
22	0.150000	0.400000	0.000000	0.550000	0.000000	0.000000	1090	0.06	1400
23	0.250000	0.400000	0.000000	0.050000	0.000000	0.000000	2034	0.23	2100
24	0.250000	0.400000	0.000000	0.100000	0.000000	0.000000	1908	0.15	2100
25	0.250000	0.400000	0.000000	0.150000	0.000000	0.000000	1809	0.13	2100
26	0.250000	0.400000	0.000000	0.200000	0.000000	0.000000	1731	0.17	1500
27	0.250000	0.400000	0.000000	0.250000	0.000000	0.000000	1160	0.19	1500
28	0.250000	0.400000	0.000000	0.300000	0.000000	0.000000	1159	0.16	1500
29	0.250000	0.400000	0.000000	0.350000	0.000000	0.000000	1189	0.13	2100
30	0.250000	0.400000	0.000000	0.400000	0.000000	0.000000	1235	0.11	1000
31	0.250000	0.400000	0.000000	0.450000	0.000000	0.000000	1118	0.10	1000
32	0.250000	0.400000	0.000000	0.500000	0.000000	0.000000	1165	0.11	1500
33	0.250000	0.400000	0.000000	0.550000	0.000000	0.000000	1205	0.17	1500
34	0.350000	0.400000	0.000000	0.050000	0.000000	0.000000	977	0.07	900
35	0.350000	0.400000	0.000000	0.100000	0.000000	0.000000	1082	0.07	2300
36	0.350000	0.400000	0.000000	0.150000	0.000000	0.000000	1068	0.09	2300
37	0.350000	0.400000	0.000000	0.200000	0.000000	0.000000	1047	0.14	2300
38	0.350000	0.400000	0.000000	0.250000	0.000000	0.000000	1352	0.23	1800
39	0.350000	0.400000	0.000000	0.300000	0.000000	0.000000	1738	0.15	1900
40	0.350000	0.400000	0.000000	0.350000	0.000000	0.000000	1952	0.14	2400
41	0.350000	0.400000	0.000000	0.400000	0.000000	0.000000	2111	0.19	2400
42	0.350000	0.400000	0.000000	0.450000	0.000000	0.000000	1809	0.14	2400
43	0.350000	0.400000	0.000000	0.500000	0.000000	0.000000	1943	0.13	2400
44	0.350000	0.400000	0.000000	0.550000	0.000000	0.000000	1945	0.14	1400
45	0.450000	0.400000	0.000000	0.050000	0.000000	0.000000	1019	0.03	1500
46	0.450000	0.400000	0.000000	0.100000	0.000000	0.000000	977	0.03	2300
47	0.450000	0.400000	0.000000	0.150000	0.000000	0.000000	936	0.05	2300
48	0.450000	0.400000	0.000000	0.200000	0.000000	0.000000	907	0.07	2300
49	0.450000	0.400000	0.000000	0.250000	0.000000	0.000000	1598	0.12	1800
50	0.450000	0.400000	0.000000	0.300000	0.000000	0.000000	1803	0.08	1800
51	0.450000	0.400000	0.000000	0.350000	0.000000	0.000000	1901	0.10	2400
52	0.450000	0.400000	0.000000	0.400000	0.000000	0.000000	1967	0.14	2400
53	0.450000	0.400000	0.000000	0.450000	0.000000	0.000000	1915	0.14	2400
54	0.450000	0.400000	0.000000	0.500000	0.000000	0.000000	1948	0.11	2400
55	0.450000	0.400000	0.000000	0.550000	0.000000	0.000000	1809	0.10	1400
56	0.550000	0.400000	0.000000	0.050000	0.000000	0.000000	1281	0.06	1500
57	0.550000	0.400000	0.000000	0.100000	0.000000	0.000000	1140	0.04	900
58	0.550000	0.400000	0.000000	0.150000	0.000000	0.000000	1082	0.04	1400
59	0.550000	0.400000	0.000000	0.200000	0.000000	0.000000	1044	0.08	1400
60	0.550000	0.400000	0.000000	0.250000	0.000000	0.000000	1880	0.13	1400
61	0.550000	0.400000	0.000000	0.300000	0.000000	0.000000	1850	0.12	1400
62	0.550000	0.400000	0.000000	0.350000	0.000000	0.000000	1804	0.13	2400
63	0.550000	0.400000	0.000000	0.400000	0.000000	0.000000	1773	0.14	2400
64	0.550000	0.400000	0.000000	0.450000	0.000000	0.000000	2062	0.13	2400
65	0.550000	0.400000	0.000000	0.500000	0.000000	0.000000	1987	0.17	1400
66	0.550000	0.400000	0.000000	0.550000	0.000000	0.000000	1710	0.24	1400
