1	0.050000	0.400000	0.000000	0.050000	0.000000	0.000000	2073	0.22	2200
2	0.050000	0.400000	0.000000	0.100000	0.000000	0.000000	2100	0.17	2200
3	0.050000	0.400000	0.000000	0.150000	0.000000	0.000000	2022	0.14	2200
4	0.050000	0.400000	0.000000	0.200000	0.000000	0.000000	1883	0.13	2200
5	0.050000	0.400000	0.000000	0.250000	0.000000	0.000000	1669	0.11	1000
6	0.050000	0.400000	0.000000	0.300000	0.000000	0.000000	1293	0.08	1000
7	0.050000	0.400000	0.000000	0.350000	0.000000	0.000000	1008	0.07	1000
8	0.050000	0.400000	0.000000	0.400000	0.000000	0.000000	1032	0.06	2200
9	0.050000	0.400000	0.000000	0.450000	0.000000	0.000000	1060	0.05	2200
10	0.050000	0.400000	0.000000	0.500000	0.000000	0.000000	1130	0.04	1000
11	0.050000	0.400000	0.000000	0.550000	0.000000	0.000000	1261	0.05	1000
12	0.150000	0.400000	0.000000	0.050000	0.000000	0.000000	2042	0.21	2200
13	0.150000	0.400000	0.000000	0.100000	0.000000	0.000000	1958	0.16	2200
14	0.150000	0.400000	0.000000	0.150000	0.000000	0.000000	1836	0.13	2200
15	0.150000	0.400000	0.000000	0.200000	0.000000	0.000000	1709	0.11	2200
16	0.150000	0.400000	0.000000	0.250000	0.000000	0.000000	1568	0.09	2200
17	0.150000	0.400000	0.000000	0.300000	0.000000	0.000000	1253	0.13	1600
18	0.150000	0.400000	0.000000	0.350000	0.000000	0.000000	1209	0.11	1600
19	0.150000	0.400000	0.000000	0.400000	0.000000	0.000000	969	0.09	1600
20	0.150000	0.400000	0.000000	0.450000	0.000000	0.000000	1000	0.06	1600
21	0.150000	0.400000	0.000000	0.500000	0.000000	0.000000	1022	0.05	1400
22	0.150000	0.400000	0.000000	0.550000	0.000000	0.000000	989	0.07	1400
23	0.250000	0.400000	0.000000	0.050000	0.000000	0.000000	1389	0.18	1700
24	0.250000	0.400000	0.000000	0.100000	0.000000	0.000000	1315	0.15	3100
25	0.250000	0.400000	0.000000	0.150000	0.000000	0.000000	1305	0.15	3100
26	0.250000	0.400000	0.000000	0.200000	0.000000	0.000000	1386	0.14	2100
27	0.250000	0.400000	0.000000	0.250000	0.000000	0.000000	1527	0.16	2100
28	0.250000	0.400000	0.000000	0.300000	0.000000	0.000000	1482	0.29	2100
29	0.250000	0.400000	0.000000	0.350000	0.000000	0.000000	1489	0.28	2100
30	0.250000	0.400000	0.000000	0.400000	0.000000	0.000000	1499	0.25	2100
31	0.250000	0.400000	0.000000	0.450000	0.000000	0.000000	1496	0.18	2100
32	0.250000	0.400000	0.000000	0.500000	0.000000	0.000000	1470	0.09	2100
33	0.250000	0.400000	0.000000	0.550000	0.000000	0.000000	1409	0.07	1700
34	0.350000	0.400000	0.000000	0.050000	0.000000	0.000000	1247	0.10	2200
35	0.350000	0.400000	0.000000	0.100000	0.000000	0.000000	1348	0.08	2200
36	0.350000	0.400000	0.000000	0.150000	0.000000	0.000000	1537	0.09	2200
37	0.350000	0.400000	0.000000	0.200000	0.000000	0.000000	1788	0.10	2100
38	0.350000	0.400000	0.000000	0.250000	0.000000	0.000000	2012	0.11	2500
39	0.350000	0.400000	0.000000	0.300000	0.000000	0.000000	1893	0.15	2100
40	0.350000	0.400000	0.000000	0.350000	0.000000	0.000000	1819	0.15	2100
41	0.350000	0.400000	0.000000	0.400000	0.000000	0.000000	1761	0.14	2100
42	0.350000	0.400000	0.000000	0.450000	0.000000	0.000000	1690	0.11	2100
43	0.350000	0.400000	0.000000	0.500000	0.000000	0.000000	1601	0.08	2100
44	0.350000	0.400000	0.000000	0.550000	0.000000	0.000000	1476	0.08	1000
45	0.450000	0.400000	0.000000	0.050000	0.000000	0.000000	1230	0.04	2200
46	0.450000	0.400000	0.000000	0.100000	0.000000	0.000000	1176	0.05	2200
47	0.450000	0.400000	0.000000	0.150000	0.000000	0.000000	1220	0.06	2100
48	0.450000	0.400000	0.000000	0.200000	0.000000	0.000000	1697	0.06	2100
49	0.450000	0.400000	0.000000	0.250000	0.000000	0.000000	1819	0.06	2100
50	0.450000	0.400000	0.000000	0.300000	0.000000	0.000000	1796	0.11	2100
51	0.450000	0.400000	0.000000	0.350000	0.000000	0.000000	1733	0.10	2100
52	0.450000	0.400000	0.000000	0.400000	0.000000	0.000000	1673	0.11	2100
53	0.450000	0.400000	0.000000	0.450000	0.000000	0.000000	1613	0.12	2100
54	0.450000	0.400000	0.000000	0.500000	0.000000	0.000000	1545	0.12	1400
55	0.450000	0.400000	0.000000	0.550000	0.000000	0.000000	1489	0.13	1400
56	0.550000	0.400000	0.000000	0.050000	0.000000	0.000000	1439	0.06	1700
57	0.550000	0.400000	0.000000	0.100000	0.000000	0.000000	1437	0.05	1700
58	0.550000	0.400000	0.000000	0.150000	0.000000	0.000000	1411	0.04	1300
59	0.550000	0.400000	0.000000	0.200000	0.000000	0.000000	1363	0.04	1000
60	0.550000	0.400000	0.000000	0.250000	0.000000	0.000000	1191	0.07	1000
61	0.550000	0.400000	0.000000	0.300000	0.000000	0.000000	1685	0.12	1700
62	0.550000	0.400000	0.000000	0.350000	0.000000	0.000000	1682	0.10	1700
63	0.550000	0.400000	0.000000	0.400000	0.000000	0.000000	1656	0.11	1400
64	0.550000	0.400000	0.000000	0.450000	0.000000	0.000000	1611	0.13	1400
65	0.550000	0.400000	0.000000	0.500000	0.000000	0.000000	1551	0.17	1400
66	0.550000	0.400000	0.000000	0.550000	0.000000	0.000000	1504	0.23	1400
