1	0.050000	0.400000	0.000000	0.050000	0.000000	0.000000	1763	0.19	1600
2	0.050000	0.400000	0.000000	0.100000	0.000000	0.000000	1911	0.14	1600
3	0.050000	0.400000	0.000000	0.150000	0.000000	0.000000	2052	0.10	2800
4	0.050000	0.400000	0.000000	0.200000	0.000000	0.000000	2169	0.10	2800
5	0.050000	0.400000	0.000000	0.250000	0.000000	0.000000	2283	0.13	1600
6	0.050000	0.400000	0.000000	0.300000	0.000000	0.000000	1583	0.13	1800
7	0.050000	0.400000	0.000000	0.350000	0.000000	0.000000	1480	0.11	1400
8	0.050000	0.400000	0.000000	0.400000	0.000000	0.000000	1176	0.10	1600
9	0.050000	0.400000	0.000000	0.450000	0.000000	0.000000	1206	0.11	1600
10	0.050000	0.400000	0.000000	0.500000	0.000000	0.000000	1197	0.06	1100
11	0.050000	0.400000	0.000000	0.550000	0.000000	0.000000	1118	0.06	1600
12	0.150000	0.400000	0.000000	0.050000	0.000000	0.000000	1817	0.11	1600
13	0.150000	0.400000	0.000000	0.100000	0.000000	0.000000	1930	0.09	1600
14	0.150000	0.400000	0.000000	0.150000	0.000000	0.000000	2021	0.08	2800
15	0.150000	0.400000	0.000000	0.200000	0.000000	0.000000	2090	0.08	2800
16	0.150000	0.400000	0.000000	0.250000	0.000000	0.000000	2148	0.09	2800
17	0.150000	0.400000	0.000000	0.300000	0.000000	0.000000	1510	0.10	2200
18	0.150000	0.400000	0.000000	0.350000	0.000000	0.000000	1438	0.07	1800
19	0.150000	0.400000	0.000000	0.400000	0.000000	0.000000	1072	0.07	1800
20	0.150000	0.400000	0.000000	0.450000	0.000000	0.000000	1102	0.07	2200
21	0.150000	0.400000	0.000000	0.500000	0.000000	0.000000	958	0.05	1100
22	0.150000	0.400000	0.000000	0.550000	0.000000	0.000000	964	0.04	2200
23	0.250000	0.400000	0.000000	0.050000	0.000000	0.000000	1872	0.11	2200
24	0.250000	0.400000	0.000000	0.100000	0.000000	0.000000	1951	0.08	2200
25	0.250000	0.400000	0.000000	0.150000	0.000000	0.000000	2012	0.07	2200
26	0.250000	0.400000	0.000000	0.200000	0.000000	0.000000	2037	0.08	2200
27	0.250000	0.400000	0.000000	0.250000	0.000000	0.000000	2021	0.09	900
28	0.250000	0.400000	0.000000	0.300000	0.000000	0.000000	1499	0.15	2200
29	0.250000	0.400000	0.000000	0.350000	0.000000	0.000000	1427	0.11	1800
30	0.250000	0.400000	0.000000	0.400000	0.000000	0.000000	1319	0.07	1800
31	0.250000	0.400000	0.000000	0.450000	0.000000	0.000000	1026	0.10	2200
32	0.250000	0.400000	0.000000	0.500000	0.000000	0.000000	890	0.07	2200
33	0.250000	0.400000	0.000000	0.550000	0.000000	0.000000	977	0.08	900
34	0.350000	0.400000	0.000000	0.050000	0.000000	0.000000	1969	0.19	1600
35	0.350000	0.400000	0.000000	0.100000	0.000000	0.000000	2017	0.12	1600
36	0.350000	0.400000	0.000000	0.150000	0.000000	0.000000	2043	0.07	2200
37	0.350000	0.400000	0.000000	0.200000	0.000000	0.000000	1997	0.08	900
38	0.350000	0.400000	0.000000	0.250000	0.000000	0.000000	1910	0.11	900
39	0.350000	0.400000	0.000000	0.300000	0.000000	0.000000	1539	0.23	2200
40	0.350000	0.400000	0.000000	0.350000	0.000000	0.000000	1450	0.16	1400
41	0.350000	0.400000	0.000000	0.400000	0.000000	0.000000	1340	0.11	1400
42	0.350000	0.400000	0.000000	0.450000	0.000000	0.000000	1136	0.17	2200
43	0.350000	0.400000	0.000000	0.500000	0.000000	0.000000	1071	0.12	2200
44	0.350000	0.400000	0.000000	0.550000	0.000000	0.000000	1156	0.13	900
45	0.450000	0.400000	0.000000	0.050000	0.000000	0.000000	1274	0.15	1600
46	0.450000	0.400000	0.000000	0.100000	0.000000	0.000000	1042	0.11	1600
47	0.450000	0.400000	0.000000	0.150000	0.000000	0.000000	1000	0.10	2800
48	0.450000	0.400000	0.000000	0.200000	0.000000	0.000000	940	0.13	2800
49	0.450000	0.400000	0.000000	0.250000	0.000000	0.000000	865	0.18	2800
50	0.450000	0.400000	0.000000	0.300000	0.000000	0.000000	954	0.18	1400
51	0.450000	0.400000	0.000000	0.350000	0.000000	0.000000	1155	0.14	1400
52	0.450000	0.400000	0.000000	0.400000	0.000000	0.000000	1420	0.14	1400
53	0.450000	0.400000	0.000000	0.450000	0.000000	0.000000	1551	0.23	1100
54	0.450000	0.400000	0.000000	0.500000	0.000000	0.000000	1884	0.17	1100
55	0.450000	0.400000	0.000000	0.550000	0.000000	0.000000	2073	0.21	2300
56	0.550000	0.400000	0.000000	0.050000	0.000000	0.000000	1236	0.07	2200
57	0.550000	0.400000	0.000000	0.100000	0.000000	0.000000	1036	0.05	2200
58	0.550000	0.400000	0.000000	0.150000	0.000000	0.000000	901	0.04	2200
59	0.550000	0.400000	0.000000	0.200000	0.000000	0.000000	860	0.05	900
60	0.550000	0.400000	0.000000	0.250000	0.000000	0.000000	1000	0.08	900
61	0.550000	0.400000	0.000000	0.300000	0.000000	0.000000	1017	0.21	1900
62	0.550000	0.400000	0.000000	0.350000	0.000000	0.000000	1532	0.15	1800
63	0.550000	0.400000	0.000000	0.400000	0.000000	0.000000	1682	0.15	1800
64	0.550000	0.400000	0.000000	0.450000	0.000000	0.000000	1778	0.20	2000
65	0.550000	0.400000	0.000000	0.500000	0.000000	0.000000	2279	0.17	2200
66	0.550000	0.400000	0.000000	0.550000	0.000000	0.000000	2287	0.18	900
